element,id,note,operator,railway,source,layer,level,name,ref,description,fixme,video,image,note:maxspeed,railway:preserved,old_name,usage,wikidata,maxheight,wikipedia,name:ja,railway:pzb,detail,electrified,frequency,gauge,maxspeed,passenger_lines,voltage,workrules,railway:etcs,railway:lzb,railway:ballastless,railway:tilting,railway:traffic_mode,service,railway:track_ref,source:maxspeed,tunnel,bridge,railway:radio,highspeed,railway:preferred_direction,bridge:structure,railway:zbs,embankment,maxspeed:backward,maxspeed:forward,railway:ballastless:system,start_date,operator:wikidata,name:en,tracks,railway:gnt,railway:bidirectional,construction:railway:etcs,bridge:name,historic,surface,heritage,heritage:operator,lda:criteria,ref:lda,source:maxspeed:backward,source:maxspeed:forward,cutting,website,maxspeed:source,name:de,wikimedia_commons,covered,designation,abandoned:railway,disused:railway,disused:usage,railway:electricity:ref,bridge:length,railway:main_switch_off,railway:lower_pantograph_section,geometry
way,4500165,,DB Netz AG,rail,,1,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3480552 52.4783046, 13.3487472 52.4784719, 13.3496203 52.4786782, 13.3507098 52.4789306, 13.3513053 52.4790451)"
way,4500166,,DB Netz AG,rail,,1,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3328699 52.4775948, 13.3326485 52.4775779)"
way,4515576,,DB Netz AG,rail,,,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,3,15000,DE:EBO,,no,,,,,,,,,,,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2607634 52.5272431, 13.262286 52.5273414, 13.2635452 52.5274228, 13.265466 52.5275511, 13.2679426 52.5276962, 13.2683576 52.5277225, 13.2709517 52.5278639, 13.2733154 52.5280005, 13.2737831 52.5280264, 13.2755461 52.5281389)"
way,4515694,,DB Netz AG,rail,,1,1,,6118,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,100,4,15000,DE:EBO,,no,,,passenger,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3003716 52.5036759, 13.3007143 52.5037494)"
way,4525938,,DB Netz AG,rail,,1,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3632876 52.4776873, 13.3635084 52.477521)"
way,4525939,,DB Netz AG,rail,,,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.360342 52.4790393, 13.3607018 52.478927, 13.3612615 52.4787158, 13.3620566 52.4783804, 13.3621686 52.4783267, 13.362442 52.4781955, 13.3628638 52.4779711, 13.3632876 52.4776873)"
way,4525940,,DB Netz AG,rail,,2,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3531639 52.4793976, 13.3537137 52.4794997)"
way,4525944,,DB Netz AG,rail,,,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3430777 52.478007, 13.3427965 52.4780066, 13.3407223 52.4779994, 13.3395671 52.4779952, 13.3389723 52.4779931, 13.3386817 52.4779875, 13.3384122 52.4779774, 13.3381345 52.4779638, 13.3378783 52.4779491, 13.3376433 52.4779319, 13.3366053 52.47786, 13.3328699 52.4775948)"
way,4525945,,DB Netz AG,rail,,2,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,no,,,,freight,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3459175 52.4780191, 13.3441497 52.4780096, 13.3430777 52.478007)"
way,4537015,,DB Netz AG,rail,,1,1,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.294357 52.5295268, 13.2957857 52.5297165, 13.2964473 52.5298046)"
way,4537016,,DB Netz AG,rail,,,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3065018 52.5311567, 13.308601 52.531439, 13.3124081 52.531946, 13.3124461 52.531951, 13.3125843 52.5319702)"
way,4537018,,DB Netz AG,rail,,1,1,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,3,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2964473 52.5298046, 13.2973589 52.5299204, 13.2975363 52.5299429, 13.2979407 52.5299933, 13.2983077 52.5300361, 13.2988607 52.5301067, 13.2992814 52.5301605, 13.299639 52.5302089, 13.3002985 52.5302977, 13.3005177 52.5303269, 13.3014986 52.5304601, 13.3016667 52.530482, 13.301844 52.5305073, 13.3030596 52.5306782, 13.3057434 52.5310556, 13.3059618 52.5310863)"
way,4537019,,DB Netz AG,rail,,1,1,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3059618 52.5310863, 13.3065018 52.5311567)"
way,4537020,,DB Netz AG,rail,,1,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer 7, das erst durch das Geschwindigkeitssignal lf7 ""9"" beim Streckenkilometer ~1,8 aufgehoben wird",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3125843 52.5319702, 13.3137147 52.5321212)"
way,4538135,"Gemeinschaftsstrecke / Mischverkehrsstrecke! S-Bahn-Verkehr und Güterverkehr technisch möglich. Nicht mit ""railway:light_rail"" taggen.",DB Netz AG,rail,,1,,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,,"Lf 7 ""8"" bei km 7,3 und 10,4",,yes,,,both,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3156553 52.5776459, 13.3152959 52.5776343, 13.3148545 52.5776215)"
way,4538136,,DB Netz AG,rail,,1,1,,,,,,,,,,industrial,,,,,,track,no,,1435,,,,DE:EBO,,,,,,spur,,,,yes,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.33313 52.5782041, 13.3328227 52.5781974)"
way,4538171,,DB Netz AG,rail,,1,1,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,,"Lf 7 ""8"" bei km 7,3 und 10,4",,yes,,,both,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3331175 52.5781587, 13.3327877 52.5781517)"
way,4538174,,DB Netz AG,rail,,1,,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,,"Lf 7 ""8"" bei km 4,3 und 10,4",,,,,both,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3472741 52.5781899, 13.3465908 52.5782143, 13.3465047 52.578217, 13.3464638 52.5782183, 13.3453499 52.5782534, 13.3433254 52.5782904, 13.3428757 52.5782986, 13.342731 52.578301, 13.3400073 52.5783464, 13.3390068 52.5783337, 13.3378758 52.5783003, 13.3346457 52.5782051, 13.3343898 52.5781975)"
way,4540095,"Gemeinschaftsstrecke / Mischverkehrsstrecke! S-Bahn-Verkehr und Güterverkehr technisch möglich. Nicht mit ""railway:light_rail"" taggen.",DB Netz AG,rail,,,,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,,"Lf 7 ""8"" bei km 7,3 und 10,4",,,,,both,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3148545 52.5776215, 13.3117706 52.5775273, 13.3105486 52.5774983, 13.3100907 52.5774837, 13.3098831 52.5774767, 13.3096149 52.5774769, 13.3091061 52.5774961, 13.3086294 52.5775318, 13.3084345 52.577552, 13.3081667 52.5775833, 13.3077858 52.5776445, 13.3073852 52.5777208, 13.306769 52.5778663, 13.3062906 52.5780092, 13.3040043 52.5787674, 13.3012454 52.5796823)"
way,4543383,,DB Netz AG,rail,,,-1,,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,100,2,15000,DE:EBO,,no,yes,,passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2684772 52.4990409, 13.2686856 52.4989565, 13.2689503 52.4988543, 13.2692374 52.4987556, 13.2692682 52.4987461, 13.2694053 52.498704, 13.2694793 52.4986812, 13.2697733 52.4985994, 13.2700794 52.4985258, 13.2702399 52.4984917, 13.2703863 52.4984605, 13.2708177 52.4983761, 13.271197 52.4983108)"
way,4543582,,DB Netz AG,rail,,1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3665745 52.5424743, 13.3660286 52.5422298)"
way,4543584,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3708301 52.5443659, 13.3701408 52.5440527)"
way,4543658,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.369442 52.5437481, 13.3690035 52.5435543)"
way,4543659,,DB Netz AG,rail,,1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3701408 52.5440527, 13.369442 52.5437481)"
way,4543660,,DB Netz AG,rail,,1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3712734 52.5445565, 13.3708301 52.5443659)"
way,4543952,,DB Netz AG,rail,,1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3759954 52.5465749, 13.375556 52.5463842)"
way,4579787,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,40,,,,,,,,,spur,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2328552 52.5279192, 13.233166 52.5278372, 13.233513 52.5277666, 13.233828 52.527707, 13.2348362 52.5275504, 13.2356113 52.5274262, 13.2360045 52.5273804, 13.236253 52.5273594, 13.236549 52.5273444, 13.2368438 52.5273446, 13.2371559 52.5273555)"
way,4579788,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2210843 52.5287328, 13.2212792 52.5287702)"
way,4579789,,,rail,,1,,,,,,,,,,,industrial,,,,,,,no,,1435,40,,,,,,,,,spur,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2322344 52.5280806, 13.2328552 52.5279192)"
way,4579856,,DB Netz AG,rail,HiRes Aerial Imagery,1,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,40,,,DE:EBO,no,,,,,,6,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3853506 52.4705885, 13.3859081 52.4704593)"
way,4585099,,DB Netz AG,rail,HiRes Aerial Imagery,,,,6172,,,,,,,,main,,,,,yes,track,no,,1435,40,,,DE:EBO,no,,,,freight,,,,,,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3726979 52.471183, 13.3729739 52.4711914, 13.3731285 52.4712015, 13.3732646 52.4712092, 13.373433 52.4712205, 13.3740149 52.4712555)"
way,4585100,,DB Netz AG,rail,,2,,,6172,,,,,,,,main,,,,,yes,track,no,,1435,60,,,DE:EBO,,,,,freight,,,Festes Geschwindigkeitssignal (lf7) am südlichen Bogenanfang,,yes,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3685183 52.4710974, 13.3703925 52.4711706)"
way,4603703,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2425456 52.5312562, 13.2428853 52.5316801, 13.2429742 52.5317767, 13.2431036 52.5318924)"
way,4603704,,,rail,,,,,,"Abgebaute Bahngleise bitte nicht löschen, sondern als abandoned bzw. razed taggen. Vielen Dank.",,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2434559 52.5322107, 13.2435153 52.5322635, 13.2436208 52.5323635, 13.2437702 52.5325388, 13.2439265 52.5327323, 13.2452209 52.5341325, 13.2452878 52.5342026)"
way,4603707,,DB Netz AG,rail,,,,,6107,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,140,4,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2315263 52.5290252, 13.2315802 52.5290194, 13.2316405 52.529013, 13.2327519 52.5289024)"
way,4603708,,DB Netz AG,rail,,-1,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,130,2,15000,DE:EBO,,no,,,,,,"Geschwindigkeitssignal (lf7 ""13"" in westlicher Richtung) beim Streckenkilometer ~9,5",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2419566 52.5267485, 13.2422456 52.5267056, 13.2425923 52.5266565, 13.2429204 52.5266142)"
way,4604927,,,rail,,-1,,,,,,,,,,,,Q111079833,,,,,,no,,1435,,,,,,,,,,yard,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2617577 52.5074337, 13.261872 52.5074095, 13.262262 52.5073288, 13.26279 52.5071922, 13.2631351 52.5070577, 13.2636533 52.5068034)"
way,4604928,,,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.2636533 52.5068034, 13.2638263 52.5066911, 13.2639396 52.5066034)"
way,4677633,,DB Netz AG,rail,,,,,6107,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,160,4,15000,DE:EBO,,no,,,,,336,"Geschwindigkeitssignale (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer ~1,9 und ~4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3414443 52.5357429, 13.3401074 52.5355992, 13.3377542 52.5353123, 13.3375956 52.535293, 13.3375639 52.5352891, 13.3344548 52.5349101, 13.3327481 52.5346989, 13.3294433 52.53429, 13.3286694 52.5341943, 13.3275796 52.53405, 13.3264913 52.5338932)"
way,4677634,,DB Netz AG,rail,,-1,,,6107,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,160,,15000,DE:EBO,,no,,,passenger,,,"Geschwindigkeitssignale (lf7 ""16"" in westlicher Richtung) beim Streckenkilometer ~1,9 und ~4",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3498077 52.5365936, 13.3490985 52.5365258, 13.3479465 52.5364158)"
way,4677635,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.325414 52.5336513, 13.3256129 52.5336735, 13.3261596 52.5337388)"
way,4677642,,DB Netz AG,rail,,,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2 und Lf 7 ""10"" auf Höhe des Streckenkilometer 1,5",,,,,,,,,90,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3588028 52.5389648, 13.3593861 52.539231, 13.3593992 52.5392371)"
way,4677643,,DB Netz AG,rail,,1,,Berliner Ringbahn,6170,,,,,,,,main,,,de:Berliner Ringbahn,,yes,track,contact_line,16.7,1435,,2,15000,DE:EBO,,,,,,,,"Lf7 ""9"" beim Streckenkilometer 3,2 und Lf 7 ""10"" auf Höhe des Streckenkilometer 1,5",,yes,,,,,,,90,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.356925 52.5381374, 13.3574527 52.5383681, 13.3586661 52.5389073, 13.3588028 52.5389648)"
way,4688760,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,1,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4855956 52.4984659, 13.485704 52.498354, 13.4858636 52.4982013, 13.4862019 52.4979187)"
way,4688761,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4840669 52.5006459, 13.484205 52.5003617, 13.484285 52.5002048, 13.4844098 52.499985, 13.4845252 52.4997749)"
way,4688762,,DB Netz AG,rail,,1,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,,,15000,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4829064 52.5035012, 13.4831304 52.502949)"
way,4688763,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4834889 52.5020753, 13.4839294 52.5009716)"
way,4688765,,DB Netz AG,rail,,2,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,1,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4848672 52.4992556, 13.4855956 52.4984659)"
way,4688772,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4792342 52.5068083, 13.4793182 52.5067737, 13.4799626 52.5065297, 13.4802132 52.5064396, 13.4803476 52.5063974, 13.4804605 52.506362, 13.4805913 52.5063266, 13.4808076 52.506268)"
way,4688919,,DB Netz AG,rail,,1,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,yes,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3633272 52.5227601, 13.3638564 52.5230331, 13.3639881 52.5231018)"
way,4689387,,DB Netz AG,rail,,,,Berliner Außenring,6080,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,no,no,no,no,mixed,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5389267 52.5154309, 13.5387554 52.5167321, 13.5387453 52.5168091)"
way,4689389,,DB Netz AG,rail,,,,,6074,,,,,,,,main,,,,,yes,,no,,1435,60,1,,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5532584 52.513132, 13.5525767 52.5131754, 13.5522054 52.5131905, 13.550606 52.5132487, 13.5497477 52.5133099, 13.5489105 52.5134041, 13.5484293 52.5134679, 13.5478722 52.5135417, 13.5453094 52.5138953, 13.5441787 52.5140496, 13.5434164 52.5141544, 13.5428584 52.5142358)"
way,4689390,,DB Netz AG,rail,,,,,6070,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5379146 52.5101905, 13.5379501 52.5103944)"
way,4689391,,DB Netz AG,rail,,,,,6078,,,,,,,Preußische Ostbahn,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5424504 52.5152802, 13.542351 52.5152893, 13.5423044 52.5152935, 13.5421524 52.5153072, 13.5420084 52.5153182, 13.541812 52.5153317, 13.5416104 52.5153423, 13.5413408 52.5153516, 13.5410157 52.5153554, 13.5406906 52.5153504, 13.5404016 52.5153397, 13.5401095 52.5153231, 13.5397174 52.5152889, 13.5394017 52.5152511, 13.5390933 52.5152076, 13.5386283 52.5151272, 13.5381193 52.5150182, 13.5379347 52.5149742, 13.5375964 52.5148895, 13.5369657 52.5147186, 13.5363353 52.5145437, 13.5357531 52.5143896, 13.5354026 52.5143046, 13.5351607 52.5142501, 13.5348431 52.5141852, 13.5345156 52.5141266, 13.5341883 52.514077, 13.5337957 52.5140303, 13.5334871 52.5140025, 13.5331704 52.5139805, 13.5328335 52.5139659, 13.5323618 52.5139609, 13.5317598 52.5139714, 13.5304743 52.5140293, 13.5298405 52.5140573, 13.5290625 52.5140789, 13.5290546 52.5140791, 13.5278953 52.5141026, 13.5265786 52.5141308, 13.5263271 52.5141373, 13.5251508 52.5141614)"
way,4689401,,DB Netz AG,rail,,,,,6074,,,,,,,,main,,,,,yes,,no,,1435,60,1,,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5396784 52.5155441, 13.5394616 52.5157708, 13.5392592 52.5160168, 13.5391151 52.5162278, 13.5389956 52.5164572, 13.5389175 52.5166531, 13.538838 52.5169111)"
way,4689402,,DB Netz AG,rail,,1,,,6074,,,,,,,,main,,,,,yes,,no,,1435,60,,,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.540157 52.5151709, 13.5399237 52.515335, 13.5396784 52.5155441)"
way,4689403,,DB Netz AG,rail,,,,Berliner Außenring,6080,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,no,no,no,no,mixed,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5395665 52.5101189, 13.5395218 52.5105161, 13.5394639 52.5108535, 13.5393678 52.5114834, 13.5393667 52.5114924, 13.5392777 52.5122039, 13.5390604 52.5140927, 13.5390242 52.514407, 13.5390035 52.5145596, 13.5389682 52.5150247)"
way,4689404,,DB Netz AG,rail,,1,,Berliner Außenring,6080,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,120,2,15000,DE:EBO,no,no,no,no,mixed,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5389682 52.5150247, 13.5389267 52.5154309)"
way,4689405,,DB Netz AG,rail,,,,,6070,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5386005 52.5166345, 13.5386111 52.5162874, 13.5385885 52.515927, 13.5385231 52.5155935, 13.5384499 52.515339)"
way,4689406,,DB Netz AG,rail,,1,,,6070,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5382652 52.5149294, 13.5383725 52.5151451, 13.5384499 52.515339)"
way,4689409,,DB Netz AG,rail,,1,,,6070,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5379146 52.5101905, 13.5378818 52.5098949)"
