element,id,operator,railway,railway:local_operated,railway:switch,railway:switch:electric,railway:switch:heated,railway:switch:movable_frog,railway:switch:resetting,railway:turnout_side,ref,source,railway:switch:configuration,description,video,railway:maxspeed:diverging,railway:maxspeed:straight,railway:switch_ref,image,source:ref,fixme,railway:radius,railway:electricity,control,railway:local_operated:home_position,usage,railway:electricity:jumpering,disused,note,level,layer,crossing,tactile_paving,wheelchair,source:description,razed:railway,name,abandoned,railway:track_ref,geometry
node,1335743496,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4449777 52.5928007)
node,1335743499,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4450831 52.5929819)
node,1335743505,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4453945 52.5932738)
node,1335743513,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4460151 52.5937727)
node,1335743546,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4480273 52.5952164)
node,1335743553,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4490751 52.5963577)
node,1335743568,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4496923 52.5969895)
node,1335777822,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4640483 52.6102223)
node,1335777891,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4727802 52.6180318)
node,1335777897,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4739296 52.6191166)
node,1335777905,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4753157 52.6203767)
node,1335777918,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4762949 52.6213762)
node,1335805416,,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4887039 52.6331189)
node,1335805422,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4898066 52.634074)
node,1335819483,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4929848 52.6367661)
node,1335819484,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4928603 52.6368595)
node,1335819496,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4937506 52.6374039)
node,1336990452,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2509175 52.4299544)
node,1336990514,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.253856 52.4301176)
node,1336990550,,switch,yes,default,no,,no,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2548961 52.4302491)
node,1336990576,,switch,no,default,yes,,no,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2551926 52.4303055)
node,1336990667,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2571215 52.4308086)
node,1347271261,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1699809 52.53864)
node,1347958180,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.20661 52.5219336)
node,1347958220,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2065298 52.5234127)
node,1347958245,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.206709 52.5242576)
node,1347958269,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2067035 52.5247894)
node,1347958297,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2072279 52.5257574)
node,1349021758,,switch,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.373516 52.5184696)
node,1349021769,,switch,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3727903 52.5195603)
node,1349021774,,switch,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3729021 52.5195796)
node,1349021802,,switch,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.373103 52.5179414)
node,1355577243,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3321155 52.4775441)
node,1355577248,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3331068 52.4775701)
node,1359442528,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4728993 52.5073215)
node,1359442546,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4717665 52.5061347)
node,1359442556,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4723268 52.50679)
node,1359442575,DB Netz AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4722448 52.5067043)
node,1364439009,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3382229 52.5360882)
node,1396168304,,switch,,,,,,,left,521,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3834941 52.5306619)
node,1406991304,,switch,,,,,,,,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4649149 52.5517521)
node,1409385363,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4686678 52.5015562)
node,1409385367,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.469096 52.5022951)
node,1421431213,,switch,,,,,,,,095,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4302913 52.5546143)
node,1421431219,,switch,,,,,,,,639,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4334491 52.5588907)
node,1421431226,,switch,,,,,,,,638,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4338837 52.5599833)
node,1421431249,,switch,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.433757 52.5596312)
node,1421431273,,switch,,,,,,,,526,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4296981 52.5542716)
node,1421431320,,switch,,,,,,,,096,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.429554 52.5548177)
node,1421450618,,switch,,,,,,,,027,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4303118 52.5515201)
node,1421450627,,switch,,,,,,,,527,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4303686 52.5515383)
node,1421645802,DB Netz AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4687457 52.5017497)
node,1443199379,,switch,,outer_curved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2251521 52.5113724)
node,1453429674,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4665397 52.4977078)
node,1468439357,,switch,,,,,,,left,652,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4098798 52.5286693)
node,1501508747,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3076781 52.4080463)
node,1501508750,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3077695 52.4082486)
node,1501508776,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3081333 52.4088491)
node,1501508778,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3079688 52.4089596)
node,1501508804,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3090577 52.4112519)
node,1501508826,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.309813 52.4123361)
node,1535667670,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.604164 52.5359427)
node,1535667690,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5850899 52.5122255)
node,1535667695,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5837078 52.5122152)
node,1535667697,,switch,,,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6026767 52.5356414)
node,1552415864,DB Netz AG,switch,no,outer_curved,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2070432 52.5323226)
node,1554578706,,switch,,default,yes,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.506534 52.513147)
node,1554667375,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5092141 52.5686753)
node,1554667376,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5080553 52.5697296)
node,1554699404,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3110445 52.4492633)
node,1554699405,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3120604 52.4496623)
node,1554699407,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3128836 52.4499155)
node,1555748143,DB Netz AG,switch,no,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3632026 52.5319998)
node,1555748145,DB Netz AG,switch,no,,yes,,,,,,bing; survey,,,,,,,"https://commons.wikimedia.org/wiki/File:L01_381_Bf_Berlin_Hbf,_Nordkopf.jpg; https://commons.wikimedia.org/wiki/File:I09_097_Bf_Bln_Hbf,_Nordeinfahrt.jpg",,,,,,,,,,,,,,,,,,,,,POINT (13.3630833 52.5321137)
node,1555748146,DB Netz AG,switch,no,,yes,,,,,,,,,https://youtu.be/-2DdRt_UhFg?t=24,,,,"https://commons.wikimedia.org/wiki/File:L01_381_Bf_Berlin_Hbf,_Nordkopf.jpg; https://commons.wikimedia.org/wiki/File:I09_097_Bf_Bln_Hbf,_Nordeinfahrt.jpg",,,,,,,,,,,,,,,,,,,,,POINT (13.3620905 52.533145)
node,1562575857,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2913496 52.6313852)
node,1562575858,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2917618 52.6312155)
node,1562575859,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2929255 52.630239)
node,1562575860,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2928697 52.6302114)
node,1575952504,,switch,yes,default,yes,yes,no,no,left,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3919779 52.5191032)
node,1576049649,,switch,,,,,,,,403,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4482556 52.5045122)
node,1576630667,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.6008874 52.451807)
node,1576630752,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.600901 52.4518328)
node,1577434760,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3886207 52.5674896)
node,1580739845,,switch,,,,,,,,423,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3969931 52.5547741)
node,1580746646,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4053516 52.534191)
node,1580782404,,switch,,,,,,,left,276,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3609652 52.5238787)
node,1580786118,,switch,,,,,,,,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3659542 52.5245546)
node,1584011919,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2437222 52.4446923)
node,1585155484,DB InfraGO AG,switch,no,default,yes,,no,no,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3455033 52.5364912)
node,1585156641,,switch,,,,,,,,226,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4142866 52.6054152)
node,1615477687,,switch,,,,,,,right,611,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4153335 52.5267065)
node,1615531695,,switch,yes,default,yes,,no,no,left,113,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4104189 52.5229253)
node,1615564389,,switch,yes,default,no,,no,yes,right,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4114232 52.5217735)
node,1615564390,,switch,yes,default,no,,no,yes,left,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4114613 52.521796)
node,1615564397,,switch,yes,default,yes,,no,no,left,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4110544 52.5220099)
node,1615564399,,switch,yes,default,no,,no,,right,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4110935 52.5220321)
node,1618828701,,switch,,,,,,,left,163,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.416041 52.5268843)
node,1618849377,,switch,,,,,,,,227,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.424068 52.5388854)
node,1618849386,,switch,,,,,,,,732,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.423747 52.5392773)
node,1618849398,,switch,,,,,,,,168,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4243597 52.5394567)
node,1618849399,,switch,,,,,,,,668,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4243965 52.5394413)
node,1631101114,,switch,yes,default,yes,yes,no,no,left,005,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4182601 52.524288)
node,1631101170,,switch,,default,,,,,right,505,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4195598 52.5249466)
node,1631101197,,switch,,default,,,,,right,155,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.420101 52.525407)
node,1631101267,,switch,,,,,,,,594,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4680859 52.5538272)
node,1631109761,,switch,,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4327515 52.5359521)
node,1631136289,,switch,,,,,,,,528,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4513647 52.5483679)
node,1631224870,,switch,,,,,,,,029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4649391 52.5517295)
node,1631224881,,switch,,,,,,,,067,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4657993 52.5521002)
node,1631224882,,switch,,,,,,,,567,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4658542 52.5520903)
node,1631224903,,switch,,,,,,,left,069,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4669156 52.5528074)
node,1631224980,,switch,,,,,,,left,593,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4676442 52.5541347)
node,1631233871,,switch,,,,,,,,070,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.467129 52.5567025)
node,1631240823,,switch,,,,,,,left,229,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4675597 52.5570195)
node,1631354257,,switch,,default,,,,,left,657,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4202906 52.5249662)
node,1631354273,,switch,,default,,,,,left,156,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4194998 52.5253364)
node,1631354287,,switch,,,,,,,left,663,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4160669 52.5268364)
node,1631354312,,switch,,,,,,,left,154,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4152849 52.5271893)
node,1631484777,,switch,,,,,,,,028,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4513517 52.5483928)
node,1631484782,,switch,,,,,,,,221,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4506517 52.5485197)
node,1631484783,,switch,,,,,,,,721,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4506916 52.5485356)
node,1631515757,,switch,,,,,,,left,761,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4664671 52.557116)
node,1631515833,,switch,,,,,,,left,071,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4608909 52.5598084)
node,1633093590,,switch,yes,default,yes,yes,no,no,right,234,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4129816 52.5211748)
node,1633112625,,switch,,default,,,,,right,691,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4087845 52.5220549)
node,1633759847,,switch,,,,,,,left,646,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4025692 52.5223986)
node,1661140940,,switch,,,,,,,left,152,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4101559 52.5286509)
node,1661264480,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.421962 52.5244262)
node,1661927047,,switch,,,,,,,right,659,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4001715 52.5227269)
node,1661927049,,switch,,,,,,,right,514,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4001734 52.5227731)
node,1661927181,,switch,,,,,,,left,159,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4019405 52.5236356)
node,1661927240,,switch,,,,,,,right,512,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4030406 52.5245625)
node,1665744317,,switch,,,,,,,,198,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4335047 52.5359994)
node,1665744362,,switch,,,,,,,,667,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4236652 52.5392899)
node,1665755274,,switch,,,,,,,,602,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4334768 52.5359746)
node,1666530513,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,Weichennummer beginnt mit einer 7,,,,,,,,,,,POINT (13.1837954 52.5366986)
node,1666530514,,switch,,default,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.1821799 52.5370203)
node,1667142790,,switch,,default,,,,,left,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.411845 52.5406363)
node,1667442852,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4053217 52.5342014)
node,1667869698,,switch,,,,,,,,22,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3985909 52.5325511)
node,1667869709,,switch,,,,,,,,522,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3985615 52.5325757)
node,1668619554,,switch,,,,,,,left,21,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3835382 52.5307062)
node,1668685163,,switch,,default,,,,,right,065,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3873379 52.5260297)
node,1668685184,,switch,,,,,,,,517,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3876808 52.5262115)
node,1668685201,,switch,,,,,,,,017,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3876266 52.5262585)
node,1668795624,,switch,,,,,,,,020,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3833501 52.5303422)
node,1673585713,,switch,yes,default,yes,yes,no,no,right,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3940678 52.5192702)
node,1673585717,,switch,,,,,,,,626,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3944814 52.5192954)
node,1673585763,,switch,,,,,,,,627,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3959737 52.5199491)
node,1679005936,,switch,,,,,,,,170,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5085627 52.5482447)
node,1679005942,,switch,,,,,,,,669,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5079997 52.5485756)
node,1679005951,,switch,,,,,,,,671,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5085839 52.5488303)
node,1679005958,,switch,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5022825 52.5489467)
node,1679005998,,switch,yes,default,yes,,no,no,left,172,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5091059 52.5515988)
node,1679006011,,switch,,,,,,,left,704,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4790336 52.5532584)
node,1679006013,,switch,,,,,,,left,661,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.478555 52.5532776)
node,1679006073,,switch,,,,,,,right,718,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5055209 52.5630008)
node,1679006075,,switch,,,,,,,left,676,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5047797 52.5631462)
node,1679006083,,switch,,,,,,,left,219,Bing;survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5056593 52.5634375)
node,1679006084,,switch,,,,,,,right,177,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5049217 52.5635301)
node,1679204684,,switch,,,,,,,,90,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4796003 52.5206513)
node,1679204690,,switch,,,,,,,,590,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4802744 52.5208315)
node,1679204727,,switch,,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4797602 52.5264307)
node,1679204737,,switch,,,,,,,,580,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4802576 52.5266959)
node,1679204741,,switch,,,,,,,,200,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4796739 52.5269311)
node,1679204763,,switch,,,,,,,,075,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4737559 52.5358378)
node,1679204776,,switch,,,,,,,,076,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.473968 52.5362599)
node,1679204805,,switch,,,,,,,,612,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4757921 52.5368006)
node,1679204832,,switch,,,,,,,,566,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4657244 52.5516776)
node,1679221164,,switch,,,,,,,,616,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4416998 52.5319082)
node,1679221182,,switch,,,,,,,,101,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4327873 52.5359308)
node,1679221189,,switch,,,,,,,,699,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4333282 52.5363972)
node,1679221190,,switch,,,,,,,,199,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4332882 52.53641)
node,1685046758,,switch,,,,,,,,531,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4102369 52.5706576)
node,1685738631,,switch,,,,,,,,033,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4095455 52.5706947)
node,1693516103,,switch,yes,default,no,,no,no,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.544424 52.457427)
node,1704693823,,switch,,,,,,,,572,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5404136 52.4350892)
node,1704693825,,switch,,,,,,,,72,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5404014 52.4351174)
node,1715902519,,switch,,,,,,,left,719,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5056872 52.5634105)
node,1716251895,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5698039 52.4445153)
node,1719178842,DB InfraGO AG,switch,no,default,yes,yes,no,no,right,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5286928 52.4799417)
node,1719178844,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5298013 52.4793529)
node,1719178845,DB InfraGO AG,switch,no,default,yes,yes,no,no,left,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5305427 52.479075)
node,1722396480,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4525049 52.4670413)
node,1722396481,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.4524013 52.4672632)
node,1728846603,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5818893 52.4392896)
node,1728846607,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5818632 52.4394396)
node,1728846608,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.5818717 52.4396615)
node,1732819284,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2653532 52.5355428)
node,1732819344,,switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.2587595 52.5369606)
node,1736686141,,switch,,,,,,,,240,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3636085 52.5232414)
node,1736686178,,switch,,,,,,,,241,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3638916 52.5234524)
node,1736686188,,switch,,,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (13.3657396 52.5244901)
